call_id,customer_id,order_id,call_type,call_start_time,call_duration_secs,vet_transfer_success
CALL004299,6187,ST2025003678,Free UCJ Consult,2024-04-13 03:06:00,216,True
CALL004300,5563,ST2025009481,Paid Vet Consult,2024-04-16 19:07:00,1265,True
CALL004301,2648,ST2025006386,Paid Vet Consult,2024-12-14 04:46:00,1612,True
CALL004302,4915,ST2025000644,Free UCJ Consult,2024-11-09 09:07:00,664,False
CALL004303,4041,ST2025002524,Free UCJ Consult,2024-05-12 10:43:00,271,True
CALL004304,1893,ST2025000394,Free UCJ Consult,2024-04-01 05:20:00,1437,False
CALL004305,7655,ST2025009104,Free UCJ Consult,2024-01-29 08:03:00,788,True
CALL004306,6911,ST2025002204,Paid Vet Consult,2024-05-08 20:03:00,1307,True
CALL004307,2007,ST2025004676,Free UCJ Consult,2024-08-11 12:00:00,1570,True
CALL004308,9437,ST2025001172,Free UCJ Consult,2024-03-06 00:46:00,1394,False
CALL004309,6901,ST2025005447,Free UCJ Consult,2024-06-17 06:03:00,912,True
CALL004310,3023,ST2025003389,Paid Vet Consult,2024-03-05 08:05:00,1194,True
CALL004311,5075,ST2025006310,Paid Vet Consult,2024-04-05 04:05:00,389,True
CALL004312,5624,ST2025003709,Free UCJ Consult,2024-02-20 16:26:00,1029,True
CALL004313,6334,ST2025001719,Paid Vet Consult,2024-07-20 00:52:00,896,False
CALL004314,3341,ST2025003334,Free UCJ Consult,2024-12-23 04:07:00,1359,True
CALL004315,2485,ST2025005725,Paid Vet Consult,2024-03-05 04:30:00,307,False
CALL004316,1963,ST2025001308,Free UCJ Consult,2024-08-19 10:50:00,500,True
CALL004317,5037,ST2025000280,Free UCJ Consult,2024-08-29 19:00:00,377,True
CALL004318,1493,ST2025001474,Free UCJ Consult,2024-09-21 23:30:00,1127,True
CALL004319,8904,ST2025007211,Free UCJ Consult,2024-12-19 15:59:00,222,True
CALL004320,8328,ST2025007695,Paid Vet Consult,2024-01-11 22:46:00,1444,False
CALL004321,5349,ST2025000676,Paid Vet Consult,2024-11-21 08:53:00,154,True
CALL004322,5867,ST2025001593,Free UCJ Consult,2024-11-20 06:34:00,1569,False
CALL004323,9772,ST2025004820,Free UCJ Consult,2024-02-10 04:04:00,1635,True
CALL004324,3160,ST2025009149,Free UCJ Consult,2024-03-04 18:01:00,1516,True
CALL004325,6003,ST2025009977,Paid Vet Consult,2024-02-13 23:20:00,61,True
CALL004326,8638,ST2025006574,Free UCJ Consult,2024-11-23 07:52:00,1501,False
CALL004327,5268,ST2025001413,Free UCJ Consult,2024-10-03 19:56:00,1465,True
CALL004328,6738,ST2025008417,Paid Vet Consult,2024-10-24 03:13:00,448,False
CALL004329,9529,ST2025005551,Paid Vet Consult,2024-12-22 15:37:00,886,True
CALL004330,9859,ST2025000784,Free UCJ Consult,2024-04-25 23:27:00,1040,False
CALL004331,1924,ST2025006252,Free UCJ Consult,2024-10-01 06:44:00,164,False
CALL004332,7249,ST2025001301,Free UCJ Consult,2024-01-23 14:21:00,1091,True
CALL004333,5055,ST2025005888,Free UCJ Consult,2024-09-03 10:56:00,1120,False
CALL004334,6063,ST2025001363,Free UCJ Consult,2024-06-13 07:26:00,255,True
CALL004335,2126,ST2025003767,Paid Vet Consult,2024-08-03 13:16:00,379,False
CALL004336,5782,ST2025005755,Paid Vet Consult,2024-05-19 01:34:00,1508,True
CALL004337,6664,ST2025007597,Free UCJ Consult,2024-06-12 03:03:00,1653,True
CALL004338,1638,ST2025005844,Free UCJ Consult,2024-11-07 19:19:00,641,True
CALL004339,7004,ST2025004401,Paid Vet Consult,2024-11-18 18:27:00,694,False
CALL004340,5465,ST2025002849,Free UCJ Consult,2024-03-15 10:27:00,1078,False
CALL004341,8232,ST2025004557,Paid Vet Consult,2024-04-07 04:08:00,884,True
CALL004342,5845,ST2025006677,Free UCJ Consult,2024-02-05 20:59:00,1252,True
CALL004343,9780,ST2025009440,Paid Vet Consult,2024-06-19 08:13:00,1054,False
CALL004344,4041,ST2025003124,Free UCJ Consult,2024-03-10 04:28:00,1601,True
CALL004345,1904,ST2025003488,Paid Vet Consult,2024-10-27 23:49:00,106,False
CALL004346,2660,ST2025001992,Free UCJ Consult,2024-09-13 10:25:00,1793,True
CALL004347,1810,ST2025007801,Free UCJ Consult,2024-05-15 19:24:00,604,True
CALL004348,3611,ST2025006104,Paid Vet Consult,2024-07-08 09:47:00,341,True
CALL004349,5428,ST2025001652,Paid Vet Consult,2024-05-25 12:17:00,297,False
CALL004350,5054,ST2025008893,Free UCJ Consult,2024-09-27 12:44:00,74,True
CALL004351,8494,ST2025005423,Free UCJ Consult,2024-01-03 04:37:00,1791,True
CALL004352,1331,ST2025003988,Free UCJ Consult,2024-11-06 01:36:00,120,True
CALL004353,7416,ST2025006800,Free UCJ Consult,2024-10-14 20:38:00,1261,False
CALL004354,8288,ST2025009696,Free UCJ Consult,2024-09-09 20:08:00,1029,False
CALL004355,2541,ST2025004163,Free UCJ Consult,2024-06-26 03:12:00,1282,True
CALL004356,6283,ST2025007292,Free UCJ Consult,2024-10-21 17:57:00,332,True
CALL004357,1762,ST2025000904,Free UCJ Consult,2024-11-10 17:05:00,1056,True
CALL004358,9234,ST2025003717,Free UCJ Consult,2024-07-28 13:32:00,1765,True
CALL004359,6955,ST2025001999,Free UCJ Consult,2024-12-22 00:48:00,98,True
CALL004360,8830,ST2025004507,Paid Vet Consult,2024-10-29 04:50:00,1796,True
CALL004361,2334,ST2025004020,Free UCJ Consult,2024-06-05 00:42:00,125,True
CALL004362,3772,ST2025009444,Free UCJ Consult,2024-03-13 03:48:00,453,True
CALL004363,8062,ST2025007781,Free UCJ Consult,2024-04-30 17:11:00,122,True
CALL004364,1091,ST2025009183,Free UCJ Consult,2024-06-02 09:09:00,1191,True
CALL004365,9179,ST2025009853,Paid Vet Consult,2024-07-23 07:59:00,1642,True
CALL004366,7131,ST2025009288,Free UCJ Consult,2024-08-01 04:06:00,1732,True
CALL004367,7629,ST2025004632,Paid Vet Consult,2024-11-23 06:14:00,911,False
CALL004368,4397,ST2025009007,Free UCJ Consult,2024-12-24 05:12:00,1130,True
CALL004369,1966,ST2025007763,Paid Vet Consult,2024-10-16 06:50:00,166,True
CALL004370,9895,ST2025002033,Paid Vet Consult,2024-07-16 08:10:00,1111,True
CALL004371,7192,ST2025003876,Free UCJ Consult,2024-09-01 00:27:00,1041,False
CALL004372,8313,ST2025006070,Free UCJ Consult,2024-01-02 22:20:00,385,True
CALL004373,7681,ST2025002244,Free UCJ Consult,2024-10-04 15:04:00,950,True
CALL004374,5033,ST2025004838,Free UCJ Consult,2024-05-19 13:14:00,1009,True
CALL004375,7204,ST2025001008,Paid Vet Consult,2024-03-12 04:20:00,984,True
CALL004376,4126,ST2025003293,Free UCJ Consult,2024-04-24 00:00:00,1571,False
CALL004377,7078,ST2025007091,Free UCJ Consult,2024-10-04 06:29:00,1356,True
CALL004378,7446,ST2025005424,Paid Vet Consult,2024-09-20 00:10:00,1178,True
CALL004379,2551,ST2025007887,Free UCJ Consult,2024-06-23 19:53:00,1589,True
CALL004380,9581,ST2025009668,Free UCJ Consult,2024-04-05 13:08:00,1340,True
CALL004381,4531,ST2025009812,Free UCJ Consult,2024-06-19 11:04:00,765,True
CALL004382,3817,ST2025002582,Paid Vet Consult,2024-09-04 00:30:00,177,True
CALL004383,1671,ST2025002268,Paid Vet Consult,2024-10-25 07:09:00,1732,True
CALL004384,8398,ST2025006529,Free UCJ Consult,2024-03-14 16:46:00,318,True
CALL004385,4231,ST2025000837,Free UCJ Consult,2024-08-29 13:28:00,1727,False
CALL004386,7048,ST2025009506,Paid Vet Consult,2024-03-15 03:42:00,991,False
CALL004387,1454,ST2025008706,Paid Vet Consult,2024-06-23 22:08:00,1543,False
CALL004388,3387,ST2025009160,Free UCJ Consult,2024-10-22 21:36:00,746,True
CALL004389,7609,ST2025006557,Free UCJ Consult,2024-12-09 19:13:00,1731,False
CALL004390,7655,ST2025006537,Free UCJ Consult,2024-01-15 01:05:00,1486,False
CALL004391,8074,ST2025005505,Free UCJ Consult,2024-02-13 00:31:00,1261,True
CALL004392,4775,ST2025007338,Free UCJ Consult,2024-03-06 02:53:00,1299,False
CALL004393,1815,ST2025008925,Free UCJ Consult,2024-02-26 19:25:00,621,True
CALL004394,3343,ST2025002831,Paid Vet Consult,2024-08-26 05:57:00,360,True
CALL004395,4653,ST2025001202,Free UCJ Consult,2024-11-27 16:33:00,660,True
CALL004396,7144,ST2025004468,Free UCJ Consult,2024-10-13 18:31:00,1022,True
CALL004397,9321,ST2025009801,Paid Vet Consult,2024-12-19 18:29:00,674,False
CALL004398,2505,ST2025008515,Free UCJ Consult,2024-07-09 17:20:00,1691,True
CALL004399,4832,ST2025001490,Free UCJ Consult,2024-10-05 10:33:00,1566,True
CALL004400,8579,ST2025002206,Free UCJ Consult,2024-07-25 03:12:00,1115,False
CALL004401,5796,ST2025007764,Paid Vet Consult,2024-12-29 07:15:00,825,True
CALL004402,5422,ST2025006515,Free UCJ Consult,2024-08-16 11:29:00,864,True
CALL004403,9964,ST2025005466,Free UCJ Consult,2024-07-30 22:25:00,761,True
CALL004404,1526,ST2025008240,Free UCJ Consult,2024-05-15 03:47:00,965,True
CALL004405,2266,ST2025005287,Free UCJ Consult,2024-05-03 19:55:00,330,True
CALL004406,8785,ST2025006945,Free UCJ Consult,2024-03-12 10:31:00,764,False
CALL004407,8260,ST2025003203,Free UCJ Consult,2024-10-21 06:20:00,1498,True
CALL004408,7111,ST2025004585,Paid Vet Consult,2024-10-22 17:17:00,863,False
CALL004409,7667,ST2025001968,Free UCJ Consult,2024-09-26 04:44:00,413,True
CALL004410,5658,ST2025006353,Free UCJ Consult,2024-06-12 12:19:00,733,False
CALL004411,1523,ST2025004762,Free UCJ Consult,2024-02-28 23:21:00,1386,False
CALL004412,4507,ST2025004164,Free UCJ Consult,2024-08-10 02:18:00,1688,True
CALL004413,7287,ST2025002563,Free UCJ Consult,2024-08-25 08:32:00,308,True
CALL004414,9378,ST2025000370,Paid Vet Consult,2024-05-20 18:25:00,467,True
CALL004415,6063,ST2025001515,Free UCJ Consult,2024-10-18 22:17:00,767,False
CALL004416,2927,ST2025003700,Free UCJ Consult,2024-09-27 14:05:00,755,False
CALL004417,9780,ST2025006618,Free UCJ Consult,2024-01-08 08:23:00,1598,True
CALL004418,7533,ST2025008227,Paid Vet Consult,2024-01-30 18:47:00,1590,False
CALL004419,3665,ST2025001663,Paid Vet Consult,2024-09-09 22:45:00,1413,True
CALL004420,9623,ST2025002102,Free UCJ Consult,2024-01-02 21:09:00,1234,True
CALL004421,9656,ST2025009194,Free UCJ Consult,2024-03-12 07:05:00,970,True
CALL004422,5406,ST2025008108,Free UCJ Consult,2024-04-12 20:09:00,187,True
CALL004423,8978,ST2025002500,Free UCJ Consult,2024-10-09 18:10:00,1213,True
CALL004424,9183,ST2025006552,Free UCJ Consult,2024-11-04 23:30:00,251,True
CALL004425,8254,ST2025001289,Free UCJ Consult,2024-12-19 12:48:00,717,True
CALL004426,2291,ST2025006417,Free UCJ Consult,2024-08-30 06:17:00,512,True
CALL004427,9235,ST2025000291,Paid Vet Consult,2024-06-23 13:10:00,1541,True
CALL004428,8083,ST2025005074,Free UCJ Consult,2024-07-18 20:59:00,1790,True
CALL004429,7893,ST2025008811,Free UCJ Consult,2024-11-01 23:37:00,490,True
CALL004430,6779,ST2025003943,Free UCJ Consult,2024-04-01 22:28:00,194,True
CALL004431,2106,ST2025004575,Free UCJ Consult,2024-01-09 02:04:00,951,True
CALL004432,7250,ST2025002867,Free UCJ Consult,2024-12-24 13:37:00,1039,False
CALL004433,2701,ST2025001190,Free UCJ Consult,2024-08-21 10:00:00,1786,False
CALL004434,7371,ST2025004369,Free UCJ Consult,2024-09-29 14:36:00,779,False
CALL004435,9751,ST2025008449,Paid Vet Consult,2024-05-09 00:11:00,246,True
CALL004436,7030,ST2025000653,Free UCJ Consult,2024-03-14 09:00:00,1060,True
CALL004437,1581,ST2025000479,Free UCJ Consult,2024-02-24 19:13:00,352,False
CALL004438,6585,ST2025001678,Free UCJ Consult,2024-03-21 02:57:00,449,True
CALL004439,5774,ST2025002186,Free UCJ Consult,2024-06-03 18:31:00,810,True
CALL004440,1775,ST2025002795,Free UCJ Consult,2024-06-15 23:51:00,348,False
CALL004441,7968,ST2025006495,Free UCJ Consult,2024-11-01 03:21:00,1035,True
CALL004442,2409,ST2025000345,Free UCJ Consult,2024-07-03 04:02:00,981,False
CALL004443,2283,ST2025006803,Free UCJ Consult,2024-10-28 03:21:00,148,True
CALL004444,6301,ST2025002850,Free UCJ Consult,2024-12-26 02:07:00,1370,False
CALL004445,8629,ST2025009363,Paid Vet Consult,2024-12-08 12:08:00,289,True
CALL004446,1231,ST2025007738,Free UCJ Consult,2024-03-18 11:02:00,1547,True
CALL004447,7707,ST2025004309,Free UCJ Consult,2024-12-23 07:03:00,1656,False
CALL004448,5555,ST2025005266,Free UCJ Consult,2024-11-06 11:11:00,568,False
CALL004449,2129,ST2025003347,Free UCJ Consult,2024-03-11 12:16:00,339,True
CALL004450,8876,ST2025003984,Paid Vet Consult,2024-11-02 18:21:00,1268,True
CALL004451,9007,ST2025002426,Paid Vet Consult,2024-03-28 13:19:00,745,False
CALL004452,3205,ST2025000747,Free UCJ Consult,2024-05-29 12:33:00,400,True
CALL004453,1666,ST2025001902,Free UCJ Consult,2024-03-16 01:21:00,637,True
CALL004454,1799,ST2025001801,Paid Vet Consult,2024-12-18 16:18:00,1140,False
CALL004455,7222,ST2025001359,Free UCJ Consult,2024-06-08 11:21:00,1202,False
CALL004456,8910,ST2025000386,Free UCJ Consult,2024-01-12 14:49:00,1570,True
CALL004457,8037,ST2025002768,Free UCJ Consult,2024-12-24 16:51:00,100,True
CALL004458,1236,ST2025008453,Free UCJ Consult,2024-06-03 04:40:00,429,True
CALL004459,9474,ST2025005371,Free UCJ Consult,2024-11-02 17:57:00,1602,True
CALL004460,8262,ST2025000125,Free UCJ Consult,2024-05-03 02:59:00,1129,False
CALL004461,2030,ST2025001071,Free UCJ Consult,2024-05-15 02:22:00,505,True
CALL004462,5681,ST2025001977,Free UCJ Consult,2024-09-11 13:01:00,1213,False
CALL004463,5547,ST2025001054,Free UCJ Consult,2024-03-17 09:06:00,1738,True
CALL004464,4858,ST2025007598,Free UCJ Consult,2024-09-17 01:14:00,148,True
CALL004465,3776,ST2025007102,Paid Vet Consult,2024-09-13 20:21:00,710,True
CALL004466,5378,ST2025000195,Free UCJ Consult,2024-04-06 16:39:00,803,False
CALL004467,4770,ST2025001463,Free UCJ Consult,2024-04-12 23:46:00,1099,False
CALL004468,5134,ST2025009200,Paid Vet Consult,2024-10-08 05:18:00,952,False
CALL004469,1846,ST2025008698,Free UCJ Consult,2024-01-21 06:11:00,1151,False
CALL004470,3819,ST2025001823,Free UCJ Consult,2024-12-22 08:27:00,814,False
CALL004471,6806,ST2025005695,Free UCJ Consult,2024-09-16 19:53:00,1200,True
CALL004472,3568,ST2025005505,Free UCJ Consult,2024-10-16 05:58:00,1044,True
CALL004473,6692,ST2025008791,Paid Vet Consult,2024-06-21 22:09:00,929,True
CALL004474,7337,ST2025008282,Paid Vet Consult,2024-05-03 18:06:00,1683,False
CALL004475,8965,ST2025005497,Free UCJ Consult,2024-10-28 06:30:00,1435,False
CALL004476,4565,ST2025005896,Free UCJ Consult,2024-07-16 08:28:00,1517,True
CALL004477,2409,ST2025009855,Paid Vet Consult,2024-10-18 11:28:00,1120,True
CALL004478,3800,ST2025000227,Free UCJ Consult,2024-02-13 10:40:00,1684,True
CALL004479,8880,ST2025004474,Paid Vet Consult,2024-06-12 18:32:00,1271,True
CALL004480,6588,ST2025007110,Free UCJ Consult,2024-07-20 08:42:00,776,False
CALL004481,9623,ST2025002509,Free UCJ Consult,2024-03-29 05:15:00,1654,True
CALL004482,4573,ST2025000952,Free UCJ Consult,2024-11-23 04:48:00,149,True
CALL004483,7131,ST2025009097,Paid Vet Consult,2024-06-29 11:23:00,915,True
CALL004484,1975,ST2025004925,Free UCJ Consult,2024-02-11 13:33:00,1420,False
CALL004485,6797,ST2025002131,Free UCJ Consult,2024-10-27 18:38:00,1302,True
CALL004486,3601,ST2025002887,Free UCJ Consult,2024-12-22 15:31:00,664,True
CALL004487,5491,ST2025007073,Free UCJ Consult,2024-05-13 04:13:00,437,True
CALL004488,5697,ST2025000571,Free UCJ Consult,2024-01-20 06:21:00,488,True
CALL004489,6820,ST2025003401,Free UCJ Consult,2024-10-26 19:17:00,1333,True
CALL004490,7533,ST2025002910,Paid Vet Consult,2024-02-19 18:40:00,68,True
CALL004491,3211,ST2025004532,Paid Vet Consult,2024-07-08 23:58:00,337,False
CALL004492,2209,ST2025004256,Paid Vet Consult,2024-03-27 01:54:00,1751,True
CALL004493,2203,ST2025006220,Paid Vet Consult,2024-01-30 14:39:00,1539,True
CALL004494,6976,ST2025000544,Paid Vet Consult,2024-09-28 14:03:00,166,True
CALL004495,1400,ST2025009299,Free UCJ Consult,2024-02-29 08:31:00,1525,True
CALL004496,9089,ST2025005505,Free UCJ Consult,2024-06-09 13:26:00,173,True
CALL004497,8088,ST2025005988,Free UCJ Consult,2024-12-01 21:23:00,468,True
CALL004498,4175,ST2025005103,Paid Vet Consult,2024-03-02 07:25:00,353,False
CALL004499,4554,ST2025003732,Free UCJ Consult,2024-02-26 04:30:00,1768,False
CALL004500,4553,ST2025009750,Free UCJ Consult,2024-10-20 04:42:00,592,True
CALL004501,8813,ST2025000018,Free UCJ Consult,2024-02-10 13:36:00,909,False
CALL004502,3502,ST2025002667,Paid Vet Consult,2024-06-04 10:55:00,896,True
CALL004503,8872,ST2025008932,Free UCJ Consult,2024-01-26 17:34:00,595,True
CALL004504,3276,ST2025009130,Free UCJ Consult,2024-01-20 20:05:00,438,True
CALL004505,9298,ST2025003655,Paid Vet Consult,2024-08-26 13:32:00,661,True
CALL004506,9697,ST2025008703,Free UCJ Consult,2024-11-12 00:19:00,1735,True
CALL004507,8929,ST2025002732,Free UCJ Consult,2024-07-31 06:04:00,1564,False
CALL004508,5817,ST2025007668,Free UCJ Consult,2024-11-18 19:31:00,543,True
CALL004509,6248,ST2025002943,Free UCJ Consult,2024-05-27 13:43:00,503,True
CALL004510,8842,ST2025002576,Free UCJ Consult,2024-05-19 05:15:00,1450,False
CALL004511,7722,ST2025006468,Paid Vet Consult,2024-07-31 07:53:00,962,True
CALL004512,4659,ST2025004862,Free UCJ Consult,2024-04-05 09:30:00,666,True
CALL004513,1648,ST2025009159,Free UCJ Consult,2024-09-08 05:50:00,803,True
CALL004514,9783,ST2025006368,Free UCJ Consult,2024-03-26 01:35:00,1246,True
CALL004515,4258,ST2025004720,Free UCJ Consult,2024-01-29 08:02:00,1522,False
CALL004516,8062,ST2025009722,Free UCJ Consult,2024-07-27 12:55:00,1671,True
CALL004517,3451,ST2025008826,Free UCJ Consult,2024-07-21 19:36:00,1430,True
CALL004518,6184,ST2025001074,Free UCJ Consult,2024-11-03 05:13:00,749,True
CALL004519,7900,ST2025004153,Free UCJ Consult,2024-04-23 18:04:00,1646,True
CALL004520,3350,ST2025007919,Free UCJ Consult,2024-06-06 03:02:00,829,True
CALL004521,9243,ST2025000166,Free UCJ Consult,2024-11-21 10:52:00,1751,True
CALL004522,7789,ST2025002884,Free UCJ Consult,2024-06-15 09:25:00,461,True
CALL004523,2986,ST2025000960,Paid Vet Consult,2024-02-21 02:52:00,991,True
CALL004524,2342,ST2025003473,Free UCJ Consult,2024-02-04 06:58:00,432,True
CALL004525,8740,ST2025009031,Paid Vet Consult,2024-08-28 23:11:00,99,True
CALL004526,1350,ST2025008542,Paid Vet Consult,2024-02-09 08:17:00,552,True
CALL004527,8432,ST2025006174,Free UCJ Consult,2024-10-24 13:59:00,1759,False
CALL004528,7358,ST2025006128,Free UCJ Consult,2024-12-08 10:55:00,662,True
CALL004529,1397,ST2025008682,Free UCJ Consult,2024-07-19 06:43:00,603,True
CALL004530,2536,ST2025000191,Free UCJ Consult,2024-02-18 11:55:00,524,True
CALL004531,5242,ST2025007067,Paid Vet Consult,2024-05-03 21:44:00,1594,True
CALL004532,3196,ST2025001001,Free UCJ Consult,2024-10-21 18:50:00,1782,True
CALL004533,3705,ST2025004359,Free UCJ Consult,2024-03-08 10:47:00,371,True
CALL004534,6590,ST2025008476,Free UCJ Consult,2024-02-12 04:21:00,397,True
CALL004535,1671,ST2025002236,Free UCJ Consult,2024-12-10 17:17:00,282,True
CALL004536,2854,ST2025004281,Free UCJ Consult,2024-07-18 15:22:00,224,True
CALL004537,2816,ST2025002542,Free UCJ Consult,2024-10-03 12:45:00,861,True
CALL004538,2854,ST2025003259,Free UCJ Consult,2024-03-28 02:21:00,1583,False
CALL004539,7201,ST2025002960,Free UCJ Consult,2024-03-23 06:00:00,1673,True
CALL004540,1140,ST2025002936,Free UCJ Consult,2024-09-25 00:21:00,826,True
CALL004541,6345,ST2025002309,Paid Vet Consult,2024-01-01 23:07:00,69,False
CALL004542,8611,ST2025009599,Free UCJ Consult,2024-03-19 14:30:00,1243,True
CALL004543,7846,ST2025009460,Free UCJ Consult,2024-05-24 11:48:00,1293,True
CALL004544,2772,ST2025004923,Free UCJ Consult,2024-12-27 05:47:00,1551,True
CALL004545,5080,ST2025001853,Free UCJ Consult,2024-11-28 11:22:00,244,True
CALL004546,4179,ST2025001481,Free UCJ Consult,2024-08-12 06:57:00,1758,False
CALL004547,1197,ST2025001105,Paid Vet Consult,2024-01-16 08:25:00,215,False
CALL004548,5090,ST2025004412,Free UCJ Consult,2024-08-13 03:25:00,383,True
CALL004549,6392,ST2025004951,Free UCJ Consult,2024-04-07 04:28:00,953,False
CALL004550,2856,ST2025004898,Paid Vet Consult,2024-11-27 13:54:00,974,False
CALL004551,7783,ST2025006084,Free UCJ Consult,2024-01-01 23:43:00,621,False
CALL004552,7960,ST2025008322,Paid Vet Consult,2024-10-03 07:21:00,416,True
CALL004553,4330,ST2025009204,Free UCJ Consult,2024-07-10 23:54:00,941,False
CALL004554,6166,ST2025005987,Paid Vet Consult,2024-03-12 09:24:00,843,False
CALL004555,2003,ST2025006008,Free UCJ Consult,2024-03-14 06:51:00,885,True
CALL004556,3978,ST2025003182,Paid Vet Consult,2024-06-04 03:00:00,123,True
CALL004557,9861,ST2025004839,Free UCJ Consult,2024-12-22 19:17:00,385,True
CALL004558,6394,ST2025000329,Paid Vet Consult,2024-02-01 06:26:00,1081,False
CALL004559,1661,ST2025007268,Paid Vet Consult,2024-10-07 16:16:00,1756,True
CALL004560,1345,ST2025009223,Free UCJ Consult,2024-07-25 00:49:00,1527,True
CALL004561,8619,ST2025003848,Free UCJ Consult,2024-11-22 12:13:00,403,False
CALL004562,1105,ST2025003640,Paid Vet Consult,2024-03-15 05:09:00,309,False
CALL004563,2160,ST2025003591,Free UCJ Consult,2024-11-11 06:21:00,1588,True
CALL004564,8123,ST2025005840,Free UCJ Consult,2024-04-01 02:44:00,931,True
CALL004565,1834,ST2025002260,Free UCJ Consult,2024-05-03 06:09:00,189,True
CALL004566,9521,ST2025005817,Paid Vet Consult,2024-12-14 06:28:00,1080,True
CALL004567,9021,ST2025004032,Paid Vet Consult,2024-01-08 01:40:00,913,True
CALL004568,5690,ST2025005927,Free UCJ Consult,2024-01-18 03:30:00,728,False
CALL004569,5809,ST2025002309,Free UCJ Consult,2024-01-10 16:04:00,1656,True
CALL004570,8060,ST2025003471,Paid Vet Consult,2024-11-25 19:44:00,268,True
CALL004571,2658,ST2025001163,Free UCJ Consult,2024-11-08 16:30:00,1118,True
CALL004572,9869,ST2025006496,Free UCJ Consult,2024-06-21 02:07:00,268,True
CALL004573,5211,ST2025001381,Free UCJ Consult,2024-09-28 11:45:00,371,True
CALL004574,7980,ST2025006083,Paid Vet Consult,2024-06-30 03:44:00,1145,True
CALL004575,3587,ST2025001474,Free UCJ Consult,2024-02-11 11:50:00,752,True
CALL004576,8880,ST2025000069,Free UCJ Consult,2024-05-01 08:28:00,995,False
CALL004577,9616,ST2025002936,Free UCJ Consult,2024-11-19 15:06:00,122,False
CALL004578,1442,ST2025007886,Paid Vet Consult,2024-07-11 20:39:00,744,True
CALL004579,3368,ST2025007681,Free UCJ Consult,2024-03-11 19:46:00,736,True
CALL004580,7065,ST2025001632,Free UCJ Consult,2024-09-08 10:27:00,536,False
CALL004581,4956,ST2025001135,Free UCJ Consult,2024-04-27 07:50:00,1733,True
CALL004582,5197,ST2025003298,Free UCJ Consult,2024-09-11 16:24:00,879,False
CALL004583,5846,ST2025003937,Paid Vet Consult,2024-04-18 01:37:00,1288,True
CALL004584,5795,ST2025009476,Free UCJ Consult,2024-03-29 22:14:00,787,True
CALL004585,4426,ST2025005686,Paid Vet Consult,2024-10-31 00:02:00,1786,True
CALL004586,7327,ST2025009180,Free UCJ Consult,2024-08-14 01:34:00,1737,False
CALL004587,9078,ST2025007908,Free UCJ Consult,2024-04-23 02:48:00,1420,True
CALL004588,6536,ST2025002212,Free UCJ Consult,2024-10-13 03:03:00,1223,True
CALL004589,7541,ST2025002032,Free UCJ Consult,2024-01-26 23:59:00,912,True
CALL004590,2960,ST2025000820,Free UCJ Consult,2024-07-08 17:08:00,1300,True
CALL004591,7159,ST2025002682,Paid Vet Consult,2024-12-01 02:27:00,406,True
CALL004592,5830,ST2025004145,Free UCJ Consult,2024-11-24 19:36:00,699,True
CALL004593,3520,ST2025003823,Free UCJ Consult,2024-09-14 02:03:00,150,False
CALL004594,1165,ST2025005437,Free UCJ Consult,2024-03-31 14:12:00,978,False
CALL004595,4770,ST2025004442,Free UCJ Consult,2024-05-24 15:28:00,786,True
CALL004596,7182,ST2025001491,Paid Vet Consult,2024-01-12 03:29:00,271,False
CALL004597,9368,ST2025000821,Paid Vet Consult,2024-11-23 13:09:00,822,True
CALL004598,4368,ST2025005881,Paid Vet Consult,2024-11-12 20:58:00,90,False
CALL004599,7764,ST2025008336,Free UCJ Consult,2024-12-17 17:50:00,1194,True
CALL004600,7376,ST2025005834,Free UCJ Consult,2024-09-21 23:54:00,116,False
CALL004601,6806,ST2025003995,Free UCJ Consult,2024-12-01 04:06:00,1362,True
CALL004602,4688,ST2025001383,Paid Vet Consult,2024-07-07 12:50:00,1471,True
CALL004603,9669,ST2025008131,Paid Vet Consult,2024-11-12 08:25:00,1535,True
CALL004604,8927,ST2025005515,Free UCJ Consult,2024-10-01 03:10:00,1751,True
CALL004605,8041,ST2025003550,Free UCJ Consult,2024-07-27 06:24:00,443,True
CALL004606,4782,ST2025003400,Free UCJ Consult,2024-08-14 23:06:00,1414,True
CALL004607,4199,ST2025001279,Free UCJ Consult,2024-06-05 23:08:00,668,True
CALL004608,1302,ST2025006463,Paid Vet Consult,2024-06-17 06:08:00,1264,True
CALL004609,1909,ST2025002743,Free UCJ Consult,2024-08-26 13:33:00,1560,True
CALL004610,4744,ST2025004187,Free UCJ Consult,2024-05-06 09:54:00,1725,False
CALL004611,8574,ST2025002367,Paid Vet Consult,2024-02-18 20:36:00,1496,True
CALL004612,2715,ST2025003515,Free UCJ Consult,2024-04-19 16:07:00,853,False
CALL004613,5548,ST2025001266,Free UCJ Consult,2024-03-20 23:13:00,1244,True
CALL004614,2823,ST2025000472,Free UCJ Consult,2024-06-20 06:33:00,1317,False
CALL004615,2948,ST2025008783,Paid Vet Consult,2024-09-09 02:00:00,1618,True
CALL004616,1514,ST2025007257,Paid Vet Consult,2024-05-25 17:57:00,1380,True
CALL004617,6463,ST2025009797,Free UCJ Consult,2024-12-23 13:29:00,578,True
CALL004618,7410,ST2025007055,Free UCJ Consult,2024-06-17 10:43:00,1326,True
CALL004619,6490,ST2025000476,Free UCJ Consult,2024-03-26 21:57:00,1279,True
